;比奇
;邪恶矿区二层,69,55,邪恶矿区三层,$33FFFF,1
;邪恶矿区三层,230,271,邪恶矿区二层,$33FFFF,1
;邪恶矿区三层,18,35,邪恶矿区四层,$33FFFF,1
;邪恶矿区四层,280,285,邪恶矿区三层,$33FFFF,1
;邪恶矿区四层,199,30,邪恶矿区五层,$33FFFF,1
;邪恶矿区五层,184,269,邪恶矿区四层,$33FFFF,1
;邪恶矿区五层,19,8,邪恶矿区六层,$33FFFF,1
;邪恶矿区六层,62,285,邪恶矿区五层,$33FFFF,1
;邪恶矿区六层,276,5,邪恶矿区七层,$33FFFF,1
;邪恶矿区七层,272,48,邪恶矿区六层,$33FFFF,1
;邪恶矿区七层,42,228,邪恶禁地,$33FFFF,1
;邪恶禁地,27,46,邪恶矿区七层,$33FFFF,1

;白日门
白日门,52,480,沃玛森林,$33FFFF,0
白日门,350,238,丛林迷宫,$33FFFF,0
白日门,180,312,白日门,$33FFFF,0
白日门,230,258,虎卫堂,$33FFFF,0
;白日门,341,327,钳虫巢穴,$33FFFF,0

;白日门,142,319,首饰店,$7BBDCE,1
;白日门,180,354,杂货店,$7BBDCE,1
;白日门,214,313,服装店,$7BBDCE,1
;白日门,230,292,武器店,$7BBDCE,1
;白日门,175,289,药店,$7BBDCE,1
;白日门,206,265,书店,$7BBDCE,1
;白日门,190,288,仓库,$7BBDCE,1
白日门,52,480,沃玛森林,$33FFFF,1
白日门,350,238,丛林迷宫,$33FFFF,1
白日门,230,258,虎卫堂,$33FFFF,1
;白日门,341,327,钳虫巢穴,$33FFFF,1

;赤月峡谷
赤月峡谷北入口,270,385,丛林迷宫,$33FFFF,0
赤月峡谷北入口,123,24,赤月峡谷广场,$33FFFF,0
赤月峡谷南入口,53,287,丛林迷宫,$33FFFF,0
赤月峡谷南入口,290,76,赤月峡谷广场,$33FFFF,0
赤月峡谷东入口,289,288,丛林迷宫,$33FFFF,0
赤月峡谷东入口,148,12,赤月峡谷广场,$33FFFF,0
赤月峡谷广场,61,289,赤月峡谷北入口,$33FFFF,0
赤月峡谷广场,214,269,赤月峡谷南入口,$33FFFF,0
赤月峡谷广场,121,189,赤月峡谷东入口,$33FFFF,0
赤月峡谷广场,13,26,左回廊,$33FFFF,0
赤月峡谷广场,289,138,右回廊,$33FFFF,0
左回廊,290,151,赤月峡谷广场,$33FFFF,0
左回廊,149,103,抉择之地,$33FFFF,0
右回廊,9,156,赤月峡谷广场,$33FFFF,0
右回廊,201,148,抉择之地,$33FFFF,0
抉择之地,121,38,左回廊,$33FFFF,0
抉择之地,170,89,右回廊,$33FFFF,0
抉择之地,217,133,山谷秘道,$33FFFF,0
抉择之地,146,110,祭坛秘道,$33FFFF,0
祭坛秘道,48,190,抉择之地,$33FFFF,0
祭坛秘道,179,44,恶魔祭坛,$33FFFF,0
山谷秘道,99,190,抉择之地,$33FFFF,0
山谷秘道,140,14,赤月魔穴,$33FFFF,0

赤月峡谷北入口,270,385,丛林迷宫,$33FFFF,1
赤月峡谷北入口,123,24,赤月峡谷广场,$33FFFF,1
赤月峡谷南入口,53,287,丛林迷宫,$33FFFF,1
赤月峡谷南入口,290,76,赤月峡谷广场,$33FFFF,1
赤月峡谷东入口,289,288,丛林迷宫,$33FFFF,1
赤月峡谷东入口,148,12,赤月峡谷广场,$33FFFF,1
赤月峡谷广场,61,289,赤月峡谷北入口,$33FFFF,1
赤月峡谷广场,214,269,赤月峡谷南入口,$33FFFF,1
赤月峡谷广场,121,189,赤月峡谷东入口,$33FFFF,1
赤月峡谷广场,13,26,左回廊,$33FFFF,1
赤月峡谷广场,289,138,右回廊,$33FFFF,1
左回廊,290,151,赤月峡谷广场,$33FFFF,1
左回廊,149,103,抉择之地,$33FFFF,1
右回廊,9,156,赤月峡谷广场,$33FFFF,1
右回廊,201,148,抉择之地,$33FFFF,1
抉择之地,121,38,左回廊,$33FFFF,1
抉择之地,170,89,右回廊,$33FFFF,1
抉择之地,217,133,山谷秘道,$33FFFF,1
抉择之地,146,110,祭坛秘道,$33FFFF,1
祭坛秘道,48,190,抉择之地,$33FFFF,1
祭坛秘道,179,44,恶魔祭坛,$33FFFF,1
山谷秘道,99,190,抉择之地,$33FFFF,1
山谷秘道,140,14,赤月魔穴,$33FFFF,1

;封魔谷
封魔谷,216,183,封魔皇宫,$33FFFF,0
封魔谷,64,77,封魔矿区,$33FFFF,0
封魔谷,445,189,沃玛森林,$33FFFF,0
;封魔谷,205,216,死亡神殿,$33FFFF,0

;封魔谷,213,234,武器店,$7BBDCE,1
;封魔谷,227,243,药店,$7BBDCE,1
;封魔谷,240,230,首饰店,$7BBDCE,1
;封魔谷,258,205,服装店,$7BBDCE,1
;封魔谷,244,183,肉店,$7BBDCE,1
;封魔谷,234,166,仓库,$7BBDCE,1
封魔谷,216,183,封魔皇宫,$33FFFF,1
封魔谷,64,77,封魔矿区,$33FFFF,1
封魔谷,445,189,沃玛森林,$33FFFF,1
;封魔谷,205,216,死亡神殿,$33FFFF,1

;丛林迷宫
丛林迷宫,319,120,赤月峡谷东入口,$33FFFF,0
丛林迷宫,93,17,赤月峡谷北入口,$33FFFF,0
丛林迷宫,24,298,赤月峡谷南入口,$33FFFF,0

丛林迷宫,319,120,赤月峡谷东入口,$33FFFF,1
丛林迷宫,93,17,赤月峡谷北入口,$33FFFF,1
丛林迷宫,24,298,赤月峡谷南入口,$33FFFF,1

;苍月岛
苍月岛,144,320,苍月渔村,$33FFFF,0
苍月岛,547,129,骨魔洞,$33FFFF,0
苍月岛,656,461,牛魔寺庙,$33FFFF,0
苍月岛,527,612,尸魔洞,$33FFFF,0

;苍月岛,148,352,杂货店,$7BBDCE,1
;苍月岛,127,307,武器店,$7BBDCE,1
;苍月岛,147,328,服装店,$7BBDCE,1
;苍月岛,172,308,药店,$7BBDCE,1
;苍月岛,155,298,书店,$7BBDCE,1
;苍月岛,126,331,仓库,$7BBDCE,1
;苍月岛,155,339,首饰店,$7BBDCE,1
苍月岛,144,320,苍月渔村,$33FFFF,1
苍月岛,547,129,骨魔洞,$33FFFF,1
苍月岛,656,461,牛魔寺庙,$33FFFF,1
苍月岛,527,612,尸魔洞,$33FFFF,1

;尸魔洞
尸魔洞一层,108,183,苍月岛,$33FFFF,0
尸魔洞一层,49,24,尸魔洞二层,$33FFFF,0
尸魔洞二层,192,279,尸魔洞一层,$33FFFF,0
尸魔洞二层,36,225,尸魔洞三层,$33FFFF,0
尸魔洞三层,92,75,尸魔洞二层,$33FFFF,0

尸魔洞一层,108,183,苍月岛,$33FFFF,1
尸魔洞一层,49,24,尸魔洞二层,$33FFFF,1
尸魔洞二层,192,279,尸魔洞一层,$33FFFF,1
尸魔洞二层,36,225,尸魔洞三层,$33FFFF,1
尸魔洞三层,92,75,尸魔洞二层,$33FFFF,1

;骨魔洞
骨魔洞一层,17,175,苍月岛,$33FFFF,0
骨魔洞一层,153,186,骨魔洞二层,$33FFFF,0
骨魔洞二层,228,10,骨魔洞一层,$33FFFF,0
骨魔洞二层,86,187,骨魔洞三层,$33FFFF,0
骨魔洞三层,88,164,骨魔洞二层,$33FFFF,0
骨魔洞三层,50,85,骨魔洞四层,$33FFFF,0
骨魔洞四层,13,29,骨魔洞三层,$33FFFF,0
骨魔洞四层,9,183,骨魔洞五层,$33FFFF,0
骨魔洞五层,156,161,骨魔洞四层,$33FFFF,0

骨魔洞一层,17,175,苍月岛,$33FFFF,1
骨魔洞一层,153,186,骨魔洞二层,$33FFFF,1
骨魔洞二层,228,10,骨魔洞一层,$33FFFF,1
骨魔洞二层,86,187,骨魔洞三层,$33FFFF,1
骨魔洞三层,88,164,骨魔洞二层,$33FFFF,1
骨魔洞三层,50,85,骨魔洞四层,$33FFFF,1
骨魔洞四层,13,29,骨魔洞三层,$33FFFF,1
骨魔洞四层,9,183,骨魔洞五层,$33FFFF,1
骨魔洞五层,156,161,骨魔洞四层,$33FFFF,1

;牛魔寺庙
牛魔寺庙入口,35,39,苍月岛,$33FFFF,0
牛魔寺庙入口,32,19,牛魔寺庙一层,$33FFFF,0
牛魔寺庙一层,219,225,牛魔寺庙入口,$33FFFF,0
牛魔寺庙一层,111,114,牛魔寺庙二层,$33FFFF,0
牛魔寺庙二层,152,120,牛魔寺庙一层,$33FFFF,0
牛魔寺庙二层,236,241,牛魔寺庙三层,$33FFFF,0
牛魔寺庙三层,155,156,牛魔寺庙二层,$33FFFF,0
牛魔寺庙三层,371,377,牛魔寺庙四层,$33FFFF,0
牛魔寺庙四层,38,110,牛魔寺庙三层,$33FFFF,0
牛魔寺庙四层,125,62,牛魔寺庙五层,$33FFFF,0
牛魔寺庙五层,94,130,牛魔寺庙四层,$33FFFF,0
牛魔寺庙五层,22,29,牛魔寺庙六层,$33FFFF,0
牛魔寺庙六层,161,165,牛魔寺庙五层,$33FFFF,0
牛魔寺庙六层,255,256,牛魔寺庙大厅,$33FFFF,0

牛魔寺庙入口,35,39,苍月岛,$33FFFF,1
牛魔寺庙入口,32,19,牛魔寺庙一层,$33FFFF,1
牛魔寺庙一层,219,225,牛魔寺庙入口,$33FFFF,1
牛魔寺庙一层,111,114,牛魔寺庙二层,$33FFFF,1
牛魔寺庙二层,152,120,牛魔寺庙一层,$33FFFF,1
牛魔寺庙二层,236,241,牛魔寺庙三层,$33FFFF,1
牛魔寺庙三层,155,156,牛魔寺庙二层,$33FFFF,1
牛魔寺庙三层,371,377,牛魔寺庙四层,$33FFFF,1
牛魔寺庙四层,38,110,牛魔寺庙三层,$33FFFF,1
牛魔寺庙四层,125,62,牛魔寺庙五层,$33FFFF,1
牛魔寺庙五层,94,130,牛魔寺庙四层,$33FFFF,1
牛魔寺庙五层,22,29,牛魔寺庙六层,$33FFFF,1
牛魔寺庙六层,161,165,牛魔寺庙五层,$33FFFF,1
牛魔寺庙六层,255,256,牛魔寺庙大厅,$33FFFF,1

;魔龙城
魔龙城,121,154,魔龙城,$33FFFF,0
魔龙城,458,70,魔龙西郊,$33FFFF,0
魔龙城,454,377,魔龙东郊,$33FFFF,0

;魔龙城,138,155,杂货店,$7BBDCE,1
;魔龙城,128,143,药店,$7BBDCE,1
;魔龙城,112,127,首饰店,$7BBDCE,1
;魔龙城,105,137,武器店,$7BBDCE,1
;魔龙城,94,158,仓库,$7BBDCE,1
;魔龙城,108,164,服装店,$7BBDCE,1
魔龙城,121,154,魔龙城,$33FFFF,1
魔龙城,458,70,魔龙西郊,$33FFFF,1
魔龙城,454,377,魔龙东郊,$33FFFF,1

魔龙东郊,36,133,魔龙城,$33FFFF,0
魔龙东郊,164,393,东林间胜地,$33FFFF,0
东林间胜地,28,147,魔龙东郊,$33FFFF,0
东林间胜地,172,150,魔龙旧寨,$33FFFF,0
魔龙旧寨,59,468,东林间胜地,$33FFFF,0
魔龙旧寨,164,58,魔龙祭坛,$33FFFF,0
魔龙旧寨,134,430,魔龙西郊,$33FFFF,0
魔龙祭坛,46,46,魔龙旧寨,$33FFFF,0
魔龙祭坛,172,171,魔龙岭,$33FFFF,0
魔龙西郊,32,46,魔龙城,$33FFFF,0
魔龙西郊,347,53,魔龙旧寨,$33FFFF,0
魔龙西郊,351,166,西林间胜地,$33FFFF,0
西林间胜地,30,118,魔龙西郊,$33FFFF,0
西林间胜地,368,139,魔龙沼泽,$33FFFF,0
魔龙沼泽,33,264,西林间胜地,$33FFFF,0
魔龙沼泽,263,38,魔龙岭,$33FFFF,0
魔龙岭,26,368,魔龙祭坛,$33FFFF,0
魔龙岭,248,37,东魔龙关,$33FFFF,0
魔龙岭,20,38,西魔龙关,$33FFFF,0
魔龙岭,257,3678,魔龙沼泽,$33FFFF,0
西魔龙关,69,165,魔龙岭,$33FFFF,0
西魔龙关,97,23,魔龙谷,$33FFFF,0
东魔龙关,160,169,魔龙岭,$33FFFF,0
东魔龙关,26,37,魔龙谷,$33FFFF,0
魔龙谷,273,240,东魔龙关,$33FFFF,0
魔龙谷,164,266,西魔龙关,$33FFFF,0
魔龙谷,28,60,龙源血路,$33FFFF,0
龙源血路,267,107,魔龙谷,$33FFFF,0
龙源血路,43,157,魔龙血域,$33FFFF,0
魔龙血域,257,212,龙源血路,$33FFFF,0

魔龙东郊,36,133,魔龙城,$33FFFF,1
魔龙东郊,164,393,东林间胜地,$33FFFF,1
东林间胜地,28,147,魔龙东郊,$33FFFF,1
东林间胜地,172,150,魔龙旧寨,$33FFFF,1
魔龙旧寨,59,468,东林间胜地,$33FFFF,1
魔龙旧寨,164,58,魔龙祭坛,$33FFFF,1
魔龙旧寨,134,430,魔龙西郊,$33FFFF,1
魔龙祭坛,46,46,魔龙旧寨,$33FFFF,1
魔龙祭坛,172,171,魔龙岭,$33FFFF,1
魔龙西郊,32,46,魔龙城,$33FFFF,1
魔龙西郊,347,53,魔龙旧寨,$33FFFF,1
魔龙西郊,351,166,西林间胜地,$33FFFF,1
西林间胜地,30,118,魔龙西郊,$33FFFF,1
西林间胜地,368,139,魔龙沼泽,$33FFFF,1
魔龙沼泽,33,264,西林间胜地,$33FFFF,1
魔龙沼泽,263,38,魔龙岭,$33FFFF,1
魔龙岭,26,368,魔龙祭坛,$33FFFF,1
魔龙岭,248,37,东魔龙关,$33FFFF,1
魔龙岭,20,38,西魔龙关,$33FFFF,1
魔龙岭,257,3678,魔龙沼泽,$33FFFF,1
西魔龙关,69,165,魔龙岭,$33FFFF,1
西魔龙关,97,23,魔龙谷,$33FFFF,1
东魔龙关,160,169,魔龙岭,$33FFFF,1
东魔龙关,26,37,魔龙谷,$33FFFF,1
魔龙谷,273,240,东魔龙关,$33FFFF,1
魔龙谷,164,266,西魔龙关,$33FFFF,1
魔龙谷,28,60,龙源血路,$33FFFF,1
龙源血路,267,107,魔龙谷,$33FFFF,1
龙源血路,43,157,魔龙血域,$33FFFF,1
魔龙血域,257,212,龙源血路,$33FFFF,1

;火龙
;火龙洞窟,19,218,火龙地带,$33FFFF,0
;火龙地带,381,45,火龙洞窟,$33FFFF,0
;火龙地带,374,273,火龙神殿,$33FFFF,0
;
;火龙洞窟,19,218,火龙地带,$33FFFF,1
;火龙地带,381,45,火龙洞窟,$33FFFF,1
;火龙地带,374,273,火龙神殿,$33FFFF,1
;
;;幽冥炼狱
;尸魔洞二层,12,148,幽冥炼狱,$33FFFF,0
;幽冥炼狱一层,22,267,尸魔洞,$33FFFF,0
;幽冥炼狱一层,66,59,幽冥炼狱二层,$33FFFF,0
;幽冥炼狱一层,240,20,幽冥炼狱二层,$33FFFF,0
;幽冥炼狱二层,32,10,幽冥炼狱一层,$33FFFF,0
;幽冥炼狱二层,136,182,幽冥炼狱一层,$33FFFF,0
;幽冥炼狱二层,167,16,幽冥炼狱三层,$33FFFF,0
;幽冥炼狱三层,284,276,幽冥炼狱二层,$33FFFF,0
;幽冥炼狱三层,212,158,幽冥炼狱四层,$33FFFF,0
;幽冥炼狱四层,30,264,幽冥炼狱三层,$33FFFF,0
;幽冥炼狱四层,256,176,幽冥炼狱五层,$33FFFF,0
;幽冥炼狱五层,162,205,幽冥炼狱四层,$33FFFF,0
;
;尸魔洞二层,12,148,幽冥炼狱,$33FFFF,1
;幽冥炼狱一层,22,267,尸魔洞,$33FFFF,1
;幽冥炼狱一层,66,59,幽冥炼狱二层,$33FFFF,1
;幽冥炼狱一层,240,20,幽冥炼狱二层,$33FFFF,1
;幽冥炼狱二层,32,10,幽冥炼狱一层,$33FFFF,1
;幽冥炼狱二层,136,182,幽冥炼狱一层,$33FFFF,1
;幽冥炼狱二层,167,16,幽冥炼狱三层,$33FFFF,1
;幽冥炼狱三层,284,276,幽冥炼狱二层,$33FFFF,1
;幽冥炼狱三层,212,158,幽冥炼狱四层,$33FFFF,1
;幽冥炼狱四层,30,264,幽冥炼狱三层,$33FFFF,1
;幽冥炼狱四层,256,176,幽冥炼狱五层,$33FFFF,1
;幽冥炼狱五层,162,205,幽冥炼狱四层,$33FFFF,1
;
;;雪域
;雪域冰原,258,30,雪域峡谷,$33FFFF,0
;雪域峡谷,21,276,雪域冰原,$33FFFF,0
;雪域峡谷,261,34,雪域冰窟,$33FFFF,0
;雪域冰窟,18,55,雪域峡谷,$33FFFF,0
;雪域冰窟,433,58,雪域冰宫南,$33FFFF,0
;雪域冰宫南,88,454,雪域冰窟,$33FFFF,0
;雪域冰宫南,420,41,雪域冰宫北,$33FFFF,0
;雪域冰宫北,29,478,雪域冰宫南,$33FFFF,0
;雪域冰宫北,449,48,雪域魔宫,$33FFFF,0
;雪域魔宫,33,171,雪域冰宫北,$33FFFF,0
;
;雪域冰原,258,30,雪域峡谷,$33FFFF,1
;雪域峡谷,21,276,雪域冰原,$33FFFF,1
;雪域峡谷,261,34,雪域冰窟,$33FFFF,1
;雪域冰窟,18,55,雪域峡谷,$33FFFF,1
;雪域冰窟,433,58,雪域冰宫南,$33FFFF,1
;雪域冰宫南,88,454,雪域冰窟,$33FFFF,1
;雪域冰宫南,420,41,雪域冰宫北,$33FFFF,1
;雪域冰宫北,29,478,雪域冰宫南,$33FFFF,1
;雪域冰宫北,449,48,雪域魔宫,$33FFFF,1
;雪域魔宫,33,171,雪域冰宫北,$33FFFF,1
;
;;石原
;石原,61,84,比奇省,$33FFFF,0
;石原,569,365,兽人陵墓,$33FFFF,0
;石原,534,68,石原废矿,$33FFFF,0
;
;石原,61,84,比奇省,$33FFFF,1
;石原,569,365,兽人陵墓,$33FFFF,1
;石原,534,68,石原废矿,$33FFFF,1
;
;石原废矿一层,280,285,石原,$33FFFF,0
;石原废矿一层,199,30,石原废矿二层,$33FFFF,0
;石原废矿二层,184,269,石原废矿一层,$33FFFF,0
;石原废矿二层,19,8,石原废矿三层,$33FFFF,0
;石原废矿三层,62,285,石原废矿二层,$33FFFF,0
;石原废矿三层,276,5,石原废矿四层,$33FFFF,0
;石原废矿四层,272,48,石原废矿三层,$33FFFF,0
;
;石原废矿一层,280,285,石原,$33FFFF,1
;石原废矿一层,199,30,石原废矿二层,$33FFFF,1
;石原废矿二层,184,269,石原废矿一层,$33FFFF,1
;石原废矿二层,19,8,石原废矿三层,$33FFFF,1
;石原废矿三层,62,285,石原废矿二层,$33FFFF,1
;石原废矿三层,276,5,石原废矿四层,$33FFFF,1
;石原废矿四层,272,48,石原废矿三层,$33FFFF,1
;
;兽人陵墓一层,43,260,石原,$33FFFF,0
;兽人陵墓一层,274,16,兽人陵墓二层,$33FFFF,0
;兽人陵墓二层,10,184,兽人陵墓一层,$33FFFF,0
;兽人陵墓二层,138,99,兽人陵墓三层,$33FFFF,0
;兽人陵墓三层,22,80,兽人陵墓二层,$33FFFF,0
;兽人陵墓三层,149,80,兽人陵墓四层,$33FFFF,0
;兽人陵墓四层,226,136,兽人陵墓三层,$33FFFF,0
;兽人陵墓四层,28,114,兽人陵墓,$33FFFF,0
;兽人陵墓,15,88,兽人陵墓四层,$33FFFF,0
;
;兽人陵墓一层,43,260,石原,$33FFFF,1
;兽人陵墓一层,274,16,兽人陵墓二层,$33FFFF,1
;兽人陵墓二层,10,184,兽人陵墓一层,$33FFFF,1
;兽人陵墓二层,138,99,兽人陵墓三层,$33FFFF,1
;兽人陵墓三层,22,80,兽人陵墓二层,$33FFFF,1
;兽人陵墓三层,149,80,兽人陵墓四层,$33FFFF,1
;兽人陵墓四层,226,136,兽人陵墓三层,$33FFFF,1
;兽人陵墓四层,28,114,兽人陵墓,$33FFFF,1
;兽人陵墓,15,88,兽人陵墓四层,$33FFFF,1
